response_id,version,trial_position,loop_num,stem_id,stakes,att_level,correctness,trust,reliance,consequence,age,gender,education,ai_frequency,ai_expertise,baseline_trust,consent
R_qDTnJu2XEBjpKHD,3,10,23,4,high,strong,incorrect,5 Slightly Trust,Verify before taking action or using the information.,4,65+,Male,Some college but no degree,Weekly,Basic User,Neither Trust nor Distrust,Agree
R_qDTnJu2XEBjpKHD,3,11,24,5,high,none,correct,3 Slightly Distrust,Verify before taking action or using the information.,4,65+,Male,Some college but no degree,Weekly,Basic User,Neither Trust nor Distrust,Agree
R_qDTnJu2XEBjpKHD,3,12,25,6,high,none,incorrect,3 Slightly Distrust,Verify before taking action or using the information.,5 (Extremely serious),65+,Male,Some college but no degree,Weekly,Basic User,Neither Trust nor Distrust,Agree
R_cTpmO7KxUvGnbk5,5,1,38,7,low,strong,correct,2 Distrust,Verify before taking action or using the information.,2,45–54,Female,Graduate or professional degree,Weekly,Basic User,Trust,Agree
R_cTpmO7KxUvGnbk5,5,2,39,8,low,strong,incorrect,5 Slightly Trust,Verify before taking action or using the information.,4,45–54,Female,Graduate or professional degree,Weekly,Basic User,Trust,Agree
R_cTpmO7KxUvGnbk5,5,3,40,9,low,none,correct,2 Distrust,Verify before taking action or using the information.,2,45–54,Female,Graduate or professional degree,Weekly,Basic User,Trust,Agree
R_cTpmO7KxUvGnbk5,5,4,41,10,low,none,incorrect,2 Distrust,Verify before taking action or using the information.,4,45–54,Female,Graduate or professional degree,Weekly,Basic User,Trust,Agree
R_cTpmO7KxUvGnbk5,5,5,42,11,low,weak,correct,4 Neither trust nor distrust,Verify before taking action or using the information.,3,45–54,Female,Graduate or professional degree,Weekly,Basic User,Trust,Agree
R_cTpmO7KxUvGnbk5,5,6,43,12,low,weak,incorrect,6 Trust,Use the information or take the recommended action (do not double-check).,1 (Not serious at all),45–54,Female,Graduate or professional degree,Weekly,Basic User,Trust,Agree
R_cTpmO7KxUvGnbk5,5,7,44,1,high,strong,correct,2 Distrust,Verify before taking action or using the information.,5 (Extremely serious),45–54,Female,Graduate or professional degree,Weekly,Basic User,Trust,Agree
R_cTpmO7KxUvGnbk5,5,8,45,2,high,strong,incorrect,5 Slightly Trust,Verify before taking action or using the information.,5 (Extremely serious),45–54,Female,Graduate or professional degree,Weekly,Basic User,Trust,Agree
R_cTpmO7KxUvGnbk5,5,9,46,3,high,none,correct,4 Neither trust nor distrust,Use the information or take the recommended action (do not double-check).,2,45–54,Female,Graduate or professional degree,Weekly,Basic User,Trust,Agree
R_cTpmO7KxUvGnbk5,5,10,47,4,high,none,incorrect,4 Neither trust nor distrust,Verify before taking action or using the information.,2,45–54,Female,Graduate or professional degree,Weekly,Basic User,Trust,Agree
R_cTpmO7KxUvGnbk5,5,11,48,5,high,weak,correct,4 Neither trust nor distrust,Verify before taking action or using the information.,5 (Extremely serious),45–54,Female,Graduate or professional degree,Weekly,Basic User,Trust,Agree
R_cTpmO7KxUvGnbk5,5,12,49,6,high,weak,incorrect,4 Neither trust nor distrust,Verify before taking action or using the information.,5 (Extremely serious),45–54,Female,Graduate or professional degree,Weekly,Basic User,Trust,Agree
R_2CjIUPGXWDJMwDj,4,1,26,7,low,weak,incorrect,4 Neither trust nor distrust,Verify before taking action or using the information.,2,55–64,Male,Graduate or professional degree,Daily,Novice,Neither Trust nor Distrust,Agree
R_2CjIUPGXWDJMwDj,4,2,27,8,low,strong,correct,4 Neither trust nor distrust,Verify before taking action or using the information.,2,55–64,Male,Graduate or professional degree,Daily,Novice,Neither Trust nor Distrust,Agree
R_2CjIUPGXWDJMwDj,4,3,28,9,low,strong,incorrect,4 Neither trust nor distrust,Verify before taking action or using the information.,2,55–64,Male,Graduate or professional degree,Daily,Novice,Neither Trust nor Distrust,Agree
R_2CjIUPGXWDJMwDj,4,4,29,10,low,none,correct,4 Neither trust nor distrust,Verify before taking action or using the information.,3,55–64,Male,Graduate or professional degree,Daily,Novice,Neither Trust nor Distrust,Agree
R_2CjIUPGXWDJMwDj,4,5,30,11,low,none,incorrect,4 Neither trust nor distrust,Verify before taking action or using the information.,1 (Not serious at all),55–64,Male,Graduate or professional degree,Daily,Novice,Neither Trust nor Distrust,Agree
R_2CjIUPGXWDJMwDj,4,6,31,12,low,weak,correct,4 Neither trust nor distrust,Verify before taking action or using the information.,1 (Not serious at all),55–64,Male,Graduate or professional degree,Daily,Novice,Neither Trust nor Distrust,Agree
R_2CjIUPGXWDJMwDj,4,7,32,1,high,weak,incorrect,4 Neither trust nor distrust,Verify before taking action or using the information.,3,55–64,Male,Graduate or professional degree,Daily,Novice,Neither Trust nor Distrust,Agree
R_2CjIUPGXWDJMwDj,4,8,33,2,high,strong,correct,4 Neither trust nor distrust,Verify before taking action or using the information.,4,55–64,Male,Graduate or professional degree,Daily,Novice,Neither Trust nor Distrust,Agree
R_2CjIUPGXWDJMwDj,4,9,34,3,high,strong,incorrect,4 Neither trust nor distrust,Verify before taking action or using the information.,3,55–64,Male,Graduate or professional degree,Daily,Novice,Neither Trust nor Distrust,Agree
R_2CjIUPGXWDJMwDj,4,10,35,4,high,none,correct,4 Neither trust nor distrust,Verify before taking action or using the information.,4,55–64,Male,Graduate or professional degree,Daily,Novice,Neither Trust nor Distrust,Agree
R_2CjIUPGXWDJMwDj,4,11,36,5,high,none,incorrect,4 Neither trust nor distrust,Verify before taking action or using the information.,4,55–64,Male,Graduate or professional degree,Daily,Novice,Neither Trust nor Distrust,Agree
R_2CjIUPGXWDJMwDj,4,12,37,6,high,weak,correct,4 Neither trust nor distrust,Verify before taking action or using the information.,4,55–64,Male,Graduate or professional degree,Daily,Novice,Neither Trust nor Distrust,Agree
R_1BY2l6H77apIgLE,3,1,14,7,low,weak,correct,3 Slightly Distrust,Verify before taking action or using the information.,2,65+,Female,Bachelor's degree in college (4-year),Weekly,Basic User,Neither Trust nor Distrust,Agree
R_1BY2l6H77apIgLE,3,2,15,8,low,weak,incorrect,3 Slightly Distrust,Verify before taking action or using the information.,3,65+,Female,Bachelor's degree in college (4-year),Weekly,Basic User,Neither Trust nor Distrust,Agree
R_1BY2l6H77apIgLE,3,3,16,9,low,strong,correct,6 Trust,Use the information or take the recommended action (do not double-check).,1 (Not serious at all),65+,Female,Bachelor's degree in college (4-year),Weekly,Basic User,Neither Trust nor Distrust,Agree
R_1BY2l6H77apIgLE,3,4,17,10,low,strong,incorrect,3 Slightly Distrust,Verify before taking action or using the information.,4,65+,Female,Bachelor's degree in college (4-year),Weekly,Basic User,Neither Trust nor Distrust,Agree
R_1BY2l6H77apIgLE,3,5,18,11,low,none,correct,6 Trust,Use the information or take the recommended action (do not double-check).,2,65+,Female,Bachelor's degree in college (4-year),Weekly,Basic User,Neither Trust nor Distrust,Agree
R_1BY2l6H77apIgLE,3,6,19,12,low,none,incorrect,1 Strongly Distrust,Reject — do not use the information or take the recommended action.,2,65+,Female,Bachelor's degree in college (4-year),Weekly,Basic User,Neither Trust nor Distrust,Agree
R_1BY2l6H77apIgLE,3,7,20,1,high,weak,correct,3 Slightly Distrust,Verify before taking action or using the information.,3,65+,Female,Bachelor's degree in college (4-year),Weekly,Basic User,Neither Trust nor Distrust,Agree
R_1BY2l6H77apIgLE,3,8,21,2,high,weak,incorrect,1 Strongly Distrust,Reject — do not use the information or take the recommended action.,4,65+,Female,Bachelor's degree in college (4-year),Weekly,Basic User,Neither Trust nor Distrust,Agree
R_1BY2l6H77apIgLE,3,9,22,3,high,strong,correct,6 Trust,Use the information or take the recommended action (do not double-check).,4,65+,Female,Bachelor's degree in college (4-year),Weekly,Basic User,Neither Trust nor Distrust,Agree
R_1BY2l6H77apIgLE,3,10,23,4,high,strong,incorrect,3 Slightly Distrust,Verify before taking action or using the information.,4,65+,Female,Bachelor's degree in college (4-year),Weekly,Basic User,Neither Trust nor Distrust,Agree
R_1BY2l6H77apIgLE,3,11,24,5,high,none,correct,2 Distrust,Reject — do not use the information or take the recommended action.,4,65+,Female,Bachelor's degree in college (4-year),Weekly,Basic User,Neither Trust nor Distrust,Agree
R_1BY2l6H77apIgLE,3,12,25,6,high,none,incorrect,3 Slightly Distrust,Verify before taking action or using the information.,4,65+,Female,Bachelor's degree in college (4-year),Weekly,Basic User,Neither Trust nor Distrust,Agree
R_3CNGUHoB8B6URqE,6,1,50,7,low,strong,incorrect,2 Distrust,Verify before taking action or using the information.,4,55–64,Female,Graduate or professional degree,Daily,Basic User,Neither Trust nor Distrust,Agree
R_3CNGUHoB8B6URqE,6,2,51,8,low,none,correct,1 Strongly Distrust,Reject — do not use the information or take the recommended action.,4,55–64,Female,Graduate or professional degree,Daily,Basic User,Neither Trust nor Distrust,Agree
R_3CNGUHoB8B6URqE,6,3,52,9,low,none,incorrect,7 Strongly Trust,Use the information or take the recommended action (do not double-check).,2,55–64,Female,Graduate or professional degree,Daily,Basic User,Neither Trust nor Distrust,Agree
R_3CNGUHoB8B6URqE,6,4,53,10,low,weak,correct,4 Neither trust nor distrust,Verify before taking action or using the information.,5 (Extremely serious),55–64,Female,Graduate or professional degree,Daily,Basic User,Neither Trust nor Distrust,Agree
R_3CNGUHoB8B6URqE,6,5,54,11,low,weak,incorrect,5 Slightly Trust,Verify before taking action or using the information.,2,55–64,Female,Graduate or professional degree,Daily,Basic User,Neither Trust nor Distrust,Agree
R_3CNGUHoB8B6URqE,6,6,55,12,low,strong,correct,7 Strongly Trust,Use the information or take the recommended action (do not double-check).,1 (Not serious at all),55–64,Female,Graduate or professional degree,Daily,Basic User,Neither Trust nor Distrust,Agree
R_3CNGUHoB8B6URqE,6,7,56,1,high,strong,incorrect,7 Strongly Trust,Use the information or take the recommended action (do not double-check).,5 (Extremely serious),55–64,Female,Graduate or professional degree,Daily,Basic User,Neither Trust nor Distrust,Agree
R_3CNGUHoB8B6URqE,6,8,57,2,high,none,correct,1 Strongly Distrust,Reject — do not use the information or take the recommended action.,5 (Extremely serious),55–64,Female,Graduate or professional degree,Daily,Basic User,Neither Trust nor Distrust,Agree
R_3CNGUHoB8B6URqE,6,9,58,3,high,none,incorrect,4 Neither trust nor distrust,Verify before taking action or using the information.,4,55–64,Female,Graduate or professional degree,Daily,Basic User,Neither Trust nor Distrust,Agree
R_3CNGUHoB8B6URqE,6,10,59,4,high,weak,correct,6 Trust,Use the information or take the recommended action (do not double-check).,5 (Extremely serious),55–64,Female,Graduate or professional degree,Daily,Basic User,Neither Trust nor Distrust,Agree
R_3CNGUHoB8B6URqE,6,11,60,5,high,weak,incorrect,6 Trust,Verify before taking action or using the information.,5 (Extremely serious),55–64,Female,Graduate or professional degree,Daily,Basic User,Neither Trust nor Distrust,Agree
R_3CNGUHoB8B6URqE,6,12,61,6,high,strong,correct,7 Strongly Trust,Verify before taking action or using the information.,5 (Extremely serious),55–64,Female,Graduate or professional degree,Daily,Basic User,Neither Trust nor Distrust,Agree
R_8dprpdV5cwlJSSZ,6,1,50,7,low,strong,incorrect,4 Neither trust nor distrust,Verify before taking action or using the information.,3,55–64,Prefer not to say,Associate degree in college (2-year),Monthly,Basic User,Neither Trust nor Distrust,Agree
R_8dprpdV5cwlJSSZ,6,2,51,8,low,none,correct,2 Distrust,Verify before taking action or using the information.,3,55–64,Prefer not to say,Associate degree in college (2-year),Monthly,Basic User,Neither Trust nor Distrust,Agree
R_8dprpdV5cwlJSSZ,6,3,52,9,low,none,incorrect,5 Slightly Trust,Use the information or take the recommended action (do not double-check).,1 (Not serious at all),55–64,Prefer not to say,Associate degree in college (2-year),Monthly,Basic User,Neither Trust nor Distrust,Agree
R_8dprpdV5cwlJSSZ,6,4,53,10,low,weak,correct,2 Distrust,Verify before taking action or using the information.,4,55–64,Prefer not to say,Associate degree in college (2-year),Monthly,Basic User,Neither Trust nor Distrust,Agree
R_8dprpdV5cwlJSSZ,6,5,54,11,low,weak,incorrect,6 Trust,Use the information or take the recommended action (do not double-check).,2,55–64,Prefer not to say,Associate degree in college (2-year),Monthly,Basic User,Neither Trust nor Distrust,Agree
R_8dprpdV5cwlJSSZ,6,6,55,12,low,strong,correct,6 Trust,Use the information or take the recommended action (do not double-check).,1 (Not serious at all),55–64,Prefer not to say,Associate degree in college (2-year),Monthly,Basic User,Neither Trust nor Distrust,Agree
R_8dprpdV5cwlJSSZ,6,7,56,1,high,strong,incorrect,5 Slightly Trust,Verify before taking action or using the information.,3,55–64,Prefer not to say,Associate degree in college (2-year),Monthly,Basic User,Neither Trust nor Distrust,Agree
R_8dprpdV5cwlJSSZ,6,8,57,2,high,none,correct,4 Neither trust nor distrust,Verify before taking action or using the information.,3,55–64,Prefer not to say,Associate degree in college (2-year),Monthly,Basic User,Neither Trust nor Distrust,Agree
R_8dprpdV5cwlJSSZ,6,9,58,3,high,none,incorrect,6 Trust,Use the information or take the recommended action (do not double-check).,2,55–64,Prefer not to say,Associate degree in college (2-year),Monthly,Basic User,Neither Trust nor Distrust,Agree
R_8dprpdV5cwlJSSZ,6,10,59,4,high,weak,correct,5 Slightly Trust,Verify before taking action or using the information.,4,55–64,Prefer not to say,Associate degree in college (2-year),Monthly,Basic User,Neither Trust nor Distrust,Agree
R_8dprpdV5cwlJSSZ,6,11,60,5,high,weak,incorrect,4 Neither trust nor distrust,Verify before taking action or using the information.,4,55–64,Prefer not to say,Associate degree in college (2-year),Monthly,Basic User,Neither Trust nor Distrust,Agree
R_8dprpdV5cwlJSSZ,6,12,61,6,high,strong,correct,5 Slightly Trust,Verify before taking action or using the information.,4,55–64,Prefer not to say,Associate degree in college (2-year),Monthly,Basic User,Neither Trust nor Distrust,Agree
R_3KOquZwOAfLcPyF,3,1,14,7,low,weak,correct,3 Slightly Distrust,Verify before taking action or using the information.,2,65+,Male,Graduate or professional degree,Daily,Basic User,Trust,Agree
R_3KOquZwOAfLcPyF,3,2,15,8,low,weak,incorrect,4 Neither trust nor distrust,Verify before taking action or using the information.,2,65+,Male,Graduate or professional degree,Daily,Basic User,Trust,Agree
R_3KOquZwOAfLcPyF,3,3,16,9,low,strong,correct,5 Slightly Trust,Use the information or take the recommended action (do not double-check).,4,65+,Male,Graduate or professional degree,Daily,Basic User,Trust,Agree
R_3KOquZwOAfLcPyF,3,4,17,10,low,strong,incorrect,5 Slightly Trust,Verify before taking action or using the information.,3,65+,Male,Graduate or professional degree,Daily,Basic User,Trust,Agree
R_3KOquZwOAfLcPyF,3,5,18,11,low,none,correct,4 Neither trust nor distrust,Verify before taking action or using the information.,2,65+,Male,Graduate or professional degree,Daily,Basic User,Trust,Agree
